gold_id,is_common_sample,assigned_to,candidate_group,rating,rating_num,content_norm,goods_name,brand_name,option_text,analysis_category,survey_size,survey_color,survey_thickness,survey_stretch,strong_complaint_matches,weak_topic_matches,risky_common_matches,positive_matches,has_contrast_marker,late_delivery,wrong_item,missing_item,damaged_on_arrival,packaging_issue,size_large,size_small,fit_dissatisfaction,finish_defect,durability,contamination,fabric_issue,thickness,poor_comfort,color_mismatch,design_mismatch,price_dissatisfaction,other_complaint,uncertain,labeler,label_notes,is_complaint_auto,coarse_labels_auto,review_id,goods_no,,label_notes,의논여부,,cross_notes
G0132,,member4,ambiguous_low_rating_topic_only,1,1,그냥 모래가 다 들어와요 모래뿐만아니라 커다란 돌덩이도 들어옵니다. 그냥 색이랑 디자인 이뻐사 선택했는데 이건 뭐 그냥 길바닥도 신고다니기 힘든 지경이에요,투웨이즈 아쿠아슈즈(핑크) + 보관백 세트,위크나인,핑크 · 240,신발,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,member4,,,,65181300,4227946,,,,,
G0133,0,member1,mixed_or_partial_rating4,4,4,막 입기 좋은데 품이 커서 몸이 커보여요^^......돌돌이도 10번 돌림...,리버시블 스웨이드 오버핏 양털 무스탕 자켓 점퍼,플레이스 스튜디오,BEIGE · FREE,아우터,,,,,,품이,"입기, 좋은, 막, 커서, 입기 좋은, 보여요",,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,member1,,,,54103912,2853715,,돌돌이도 10번 돌림...>원단 문제인지 기타 불만인지?,,,
G0134,0,member2,partial_complaint_in_rating5,5,5,배송은 계속 지연되서 느렸는데 질이나 옷은 좋아요,Mothers Worry Tank Top BLACK (W),펀치드렁크파티즈,FREE,상의,,,,,지연,"배송, 배송은","좋아, 질, 옷",좋아요,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member2,,,,77767162,3259433,,,,,
G0135,0,member1,clear_complaint_low_rating,2,2,안 써있어서 몰랐는데 재질이 폴리100이라 뻣뻣하고 무거운 부직포같아요 마감상태도 별로고 지퍼도 날카롭고 잘 안 올라가요 솔직히 이 옷을 10만원대에 판다는 게 이해가 안 가네요 특가로 안 샀으면 돈 아까웠을 것 같아요 그래도 디자인은 마음에 들어서 별 두개로 했습니다,NOI498 오버핏 더플 코트 (블랙),노이아고,FREE,아우터,,,,,"별로, 별로고, 마감","디자인, 디자인은, 디자인은 마음에, 그래도 디자인은","다, 잘, 들, 면, 같아, 같아요, 질, 들어, 있어, 옷, 것 같아, 재질, 것 같아요, 있어서, 날, 했습니다, 재질이, 올, 들어서, 로고, 가요",마음에,TRUE,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,member1,,,,36087485,2213917,,,,,
G0136,0,member3,partial_complaint_in_rating5,5,5,단추있는 옷은 많이 입다보면 단추 부분이 늘어날 거 같아서 불안한데 이 옷은 마감이 잘돼있어서 그런 걱정이 없어요 그리고 색이 너무 예뻐요,(W) 로렌 베이직 크루넥 파인 가디건 레드,세터,XS,아우터,정사이즈,화면과 비슷,,,"마감이, 마감","색, 색이","다, 잘, 면, 같아, 있어, 옷, 감이, 있어서, 날, 같아서, 없어요",예뻐요,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member3,불만 없음,,,79693670,4384393,,,,,
G0137,0,member3,partial_complaint_in_rating5,5,5,헤헤 넘 이뻐여 팔부분이 긴팔원숭이마냥 좀 긴편인데 오히려 그거때문에 더 귀여워보이고 재질도 완전 얇아서 입기 넘 좋아요 나이키 바람막이 엄청 여러 개 있는데 다른 것들은 안이 매쉬망으로 되잇어서 한여름에 입기에도 너무 더웠능데ㅠㅠ 이번에 세일해서 너무 잘산 것 같아요 아마 봄-가을 때 많이 입을 듯 !! 사이즈 관련해서 되게 많이 고민했었는데 그냥 m사이즈 l사이즈 차이 별로 안나는 것 같더라고용.. 크하하 전 오버핏이 좋아서 한치수 높게 샀는데 너무 만족중잉에요 아 맞다 사진 까먹고 못찍었는데 마감이 ㄹㅈㄷ에요 실 엄청 빠져있음 진짜 하.. 그래서 너무 실망했었지만 그럼에도 실물은 꽤괜이라 참습니다 넘 편하고 좋아요,테크 우븐 윈드러너 풀집 자켓 M - 블랙 / HM7152-010,나이키,M,아우터,,,,,"마감이, 별로, 실망, 마감","사이즈, 핏, 핏이, 얇아, 얇아서, m사이즈, l사이즈","다, 좋아, 잘, 들, 같아, 수, 해서, 같아요, 으로, 더, 때, 질, 입기, 입을, 전, 것 같아, 재질, 긴, 것 같아요, 감이, 듯, 키, 엄청, 중, 넘, 봄, 여름에, 완전, 막, 세일","좋아요, 편하고, 좋아서, 재질도, 편하고 좋아요, 여름, 만족, 입기에도",TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,member3,,,,75909405,4442063,,,,,
G0138,1,ALL,partial_complaint_in_rating5,5,5,아기가 작아서 옷이안맞아서 아쉽지만 옷은 진짜이뻐요 부들부들하니 편해요,에센셜 벌룬 스웨트팬츠 (멜란지),피아네르 키즈,멜란지(기모) · J1,하의,,,,,아쉽지만,,"들, 해요, 옷, 이뻐요, 옷이, 맞아서",부들부들,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member1,,,,69711969,3535559,,불만없음,,,
G0139,1,ALL,partial_complaint_in_rating5,5,5,"우선 체험단의 기회를 주셔서 감사합니다. 3월25일 예쁜 공주님이 태어났는데, 무신사 스탠다드 키즈 제품을 우연히 알게되었고 직접 입혀보고 싶은 마음에 미리 신청했습니다. 지금 조리원에 있는 신생아라 옷을 직접입히고 사진 촬영하지 못해 아쉽지만 바디수트나 레깅스가 너무 시선강탈이에요 색상도 산뜻하고 화려해서 이쁘고 귀엽고 편하게 입을수있는 소재여서 너무 이쁘게 입힐 수 있을 것 같습니다. 가격도 저렴하고 품질도 좋아 주변 사람들한테도 소개시켜줘야겠습니다! 잘입겠습니다~!",베이비 링거 반소매 바디수트 2팩 [블루/파스텔 블루],무신사 스탠다드 키즈,70,상의,,,,,아쉽지만,"색, 가격, 색상, 제품, 소재, 색상도, 가격도, 품질, 제품을, 품질도, 가격도 저렴하고","다, 좋아, 잘, 들, 수, 해서, 합니다, 하게, 질, 옷, 입을, 편하게, 키, 같습니다, 했습니다, 있을, 보고, 수 있을, 것 같습니다, 지금, 입을수, 무신사, 이쁘게, 있을 것, 수 있을 것, 편하게 입을","마음에, 감사합니다, 귀엽고, 체험단",TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member1,,,,72585230,4731751,,불만없음,,,
G0140,0,member1,clear_complaint_low_rating,3,3,한번입고 집에 오니까 옷에 보풀이 바로 생기더라고여 ㅠㅠ디자인이랑 핏은 이쁜데 제질이 아쉬워요ㅠㅠ,오버핏 트위드 재킷  아이보리 (324311EY10),에잇세컨즈,아이보리 · M,아우터,,,,,"보풀이, 보풀","핏, 디자인, 디자인이, 핏은","더, 질, 옷, 입고, 바로, 옷에",이쁜,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,member1,,,,57785422,3902915,,,,,
G0141,0,member2,mixed_or_partial_rating4,4,4,디자인 사이즈 다 마음에 들어요. 세탁후 보풀이 빨리 생겨서 별 하나 뺐어요.,SP 팀 로고 후드-멜란지 그레이,세인트페인,L,상의,조금 큼,화면과 비슷,적당함,,"보풀이, 보풀","사이즈, 디자인","다, 들, 들어, 하나, 빨리","들어요, 마음에",FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,member2,,,,81692918,2759813,,,,,
G0142,,member4,mixed_or_partial_rating4,4,4,이뻐요 지 허리가 24인치인데 조금 컸어요 참고하세욤 색깔은 조금 밝아요 안에 속바지도 있어서 넘 좋아요,우먼즈 슬릿 미니 스코츠 [그레이],무신사 스탠다드 우먼,M,원피스/스커트,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,member4,,,,82303409,2551401,,,,,
G0143,0,member5,clear_non_complaint_rating5,5,5,오버핏이라고 써있긴 했지만 진짜 컸어요 좀 떡대가 있는편인데도 굉장히 넉넉했고 전체적으로 둘레가 컸습니다 잘못입으면 좀 부해보일수 있어요.. 그리고 무겁다 그래서 걱정했는데 생각보다 그렇게 무겁진 않았습니다 겨울동안 잘 입고다녔어요 색도 화면과 같아 화사하고 귀엽습니다,[울90%]Oversized Half Duffle Coat(IVORY),메인부스,SIZE 2,아우터,,,,,,"색, 핏, 핏이, 색도, 화면, 오버핏이라, 화면과","다, 잘, 면, 같아, 수, 으로, 보다, 있어, 생각, 울, 했는데, 전, 긴, 입고, 생각보다, 있어요, 입으면, 편인, 전체적으로, 편인데, 굉장히","수 있어, 걱정했는데, 잘 입고, 다 잘",TRUE,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,member5,,,,39722416,2829432,,,,,
G0144,0,member5,ambiguous_low_rating_topic_only,3,3,여자가 쓰기에는 꽉 조이면 이뻐요 ㅎㅎ 색상도 너무 진한색이 아니라 더 이쁜거같아요,프리덤 1987 볼캡 (딥카모),프리덤,M,패션소품/액세서리,,,,,,"색, 색상, 색이, 색상도","면, 같아, 같아요, 더, 이뻐요, 아니라",이쁜,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member5,,,,76879887,3982959,,,,,
G0145,,member4,partial_complaint_in_rating5,5,5,사이즈 5단위가 없는게 아쉽지만 사이즈가 나쁘지않아서 괜찮네요 예쁘고 편합니다,유니 레더 v2 스웨이드 독일군 HPMR6EA301,슈펜,(60)Charcoal · 270,신발,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,member4,,,,82679664,4319321,,,,,
G0146,0,member2,mixed_or_partial_rating4,4,4,"어널러코드 리자드 데님팬츠(흑청)는 탄탄한 원단과 깔끔한 실루엣 덕분에 데일리용 데님으로 매우 만족스러운 제품이었습니다. 흑청 컬러 특유의 진하고 딥한 톤 덕분에 어떤 상의와도 무난하게 매치되며, 세련된 캐주얼룩부터 약간 포멀한 분위기까지 두루 소화할 수 있었습니다. 원단은 적당히 두께감이 있어 사계절 활용성이 좋고, 세탁 후에도 쉽게 변형되지 않아 오래 입어도 형태가 잘 유지되었습니다. 허리와 엉덩이 라인은 너무 타이트하지 않으면서도 자연스럽게 잡아주는 핏이라 활동 중에도 편안했고, 밑단까지 떨어지는 라인이 전반적으로 깔끔하게 정돈되어 보여 전체적인 착용감이 좋았습니다. 주머니 깊이와 위치도 실용적으로 잘 설계되어 있어 손을 넣거나 소지품을 넣고 다니기에도 편리했고, 스티치 마감과 디테일 완성도도 높아 퀄리티가 좋은 편이었습니다. 흑청 컬러의 데님은 바랜 느낌 없이 또렷한 색감이 유지되며 코디 조합이 쉬운 만큼 데일리 팬츠로 활용도가 높습니다. 전반적으로 핏·원단·색감·내구성 모두 균형이 잘 잡힌 데님팬츠로, 꾸준히 입을 수 있는 기본 데님을 찾는 분께 추천할 만한 제품입니다.",리자드 데님팬츠 (흑청),어널러코드,M,하의,조금 큼,화면과 비슷,,거의 없음,"마감, 얼룩","색, 핏, 핏이, 색감, 제품, 두께, 허리, 퀄리티, 원단, 색감이, 품이, 두께감, 퀄리티가, 소지품, 원단은","다, 잘, 면, 수, 하게, 으로, 할, 있어, 입니다, 입을, 좋은, 전, 티, 느낌, 감이, 입어, 타, 추천, 않아, 착용, 중, 까지, 입을 수, 되어, 없이, 또, 기본, 매우, 라인, 무난하게","좋고, 사계절, 적당히, 입어도, 좋았습니다, 어떤, 다니기, 만족스러운, 모두, 활용도, 만족, 활용도가, 데일리, 깔끔한, 덕분에, 깔끔하게, 자연스럽게, 착, 코디",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member2,,,,82449023,3421113,,,,,
G0147,1,ALL,partial_complaint_in_rating5,5,5,완전 고급지고 색상이 화이트라서 선택했습니다 바느질 마감도 잘 됐어요,몬태나백 아이보리,코드먼츠,none,패션소품/액세서리,,,,,"마감, 마감도","색, 색상, 색상이","다, 잘, 질, 전, 했습니다, 완전, 화이트",고급지고,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member1,,,,63025833,2242202,,불만없음,,,
G0148,0,member3,ambiguous_low_rating_topic_only,3,3,옷은 정말 이쁜데 지퍼가 잘 안올라갑니다. 사이즈는 좋습니다,워시드 코튼 블루종 점퍼 자켓 다크그레이,언더오프,다크그레이 · XL,아우터,,,,,,"사이즈, 사이즈는","다, 잘, 옷, 올","좋습니다, 이쁜",TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,member3,,,,66824321,3965031,,,,,
G0149,0,member2,clear_non_complaint_rating5,5,5,생각보다 핏이 너무 예쁩니다. 어깨라인도 너무마음에듭니다,콘트라스트 오간자 바시티 자켓 (블랙),노이어,48,아우터,,,,,,"핏, 핏이","다, 보다, 생각, 생각보다, 라인","마음에, 예쁩니다, 너무 예쁩니다",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member2,,,,65684793,3062873,,,,,
G0150,0,member2,partial_complaint_in_rating5,5,5,색감도 연한 민트색이라 여기저기 받쳐입기 좋아요! 155 기준 조금 길기는 한데 밑에 조여서 속으로 넣어입으니 빠지지도 않고 자연스러워서 저는 허리만 조금 줄였습니다 보통 xs보다 조금 큰편이에요! 그리고 안쪽에 단추가 하나 더 있어서 너무 좋았습니다!,우먼즈 와이드 셔링 팬츠 [라이트 베이지],무신사 스탠다드 우먼,24,하의,,,,,조여서,"색, 색감, 허리, 색이, 색감도, 색이라","다, 좋아, 으로, 더, 보다, 있어, 입기, 있어서, 조금, 않고, 큰, 하나, 저는, 입기 좋아요, 기준, 넣어, 여기저기, 추가, 입으니","좋아요, 좋았습니다, 하나 더, 있어서 너무",FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,member2,,,,64306934,3758483,,,,,
G0151,1,ALL,clear_complaint_low_rating,3,3,딱 맞는 사이즈고 넉넉한 수납 공간도 좋치만..테두리 마감 부분이 가격대비 너무 의심 스러움.. 10만원짜리 가죽 지갑 마감 보다 디테일이 안좋은듯. 칸칸 마다 단차도 안맞네요.,크러쉬 카드 홀더 - 블랙 / 7664672AAWW1000,발렌시아가,FREE,가방,,,,,마감,"사이즈, 가격, 가격대비","다, 수, 딱, 보다, 좋은, 듯, 대비, 가죽",수납,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,member1,,,,72267439,4247789,,,,,
G0152,0,member2,partial_complaint_in_rating5,5,5,사이즈가 뭔가 좀 애매 함. 팔 길이와 어깨는 맞는데 아래 기장이 좀 짧음. 마감은 깔끔함. 기장이 조금만 길었으면 저 좋았을것 같음.,플랫 테리 릴렉스 핏 칼라드 스웨트셔츠 [더스티 베이지],무신사 스탠다드,L,상의,정사이즈,화면과 비슷,적당함,,"마감, 마감은","사이즈, 길이, 기장, 사이즈가, 기장이","면, 조금",,FALSE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,member2,,,,81509680,2705814,,,,,
G0153,1,ALL,clear_non_complaint_rating5,5,5,가볍고 따뜻한데 가성비가 최고여서 정말 좋습니다.,데일리 푸퍼 칼라리스 패딩 재킷 [블랙],무신사 스탠다드,L,아우터,정사이즈,화면과 비슷,,,,"가성비, 가성비가",다,좋습니다,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member1,,,,82030978,4297621,,불만없음,,,
G0154,1,ALL,partial_complaint_in_rating5,5,5,편하게 귀여워서 깔별로 구매하고 있어요 ㅎㅎ 애기도 편해하는거 같아요 밴딩이 아주 좋네요 색김도 좋아요,D1676 요크진,붐붐키즈,중청 · L,하의,,밝음,,거의 없음,"별로, 깔별로",색,"좋아, 같아, 같아요, 하게, 있어, 편하게, 거 같아요, 있어요","좋아요, 좋네요",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member1,,,,82056884,4426228,,불만없음,,,
G0155,0,member3,mixed_or_partial_rating4,4,4,간절기에 딱 좋은 보온감과 색깔이라 너무 춥지도 않고 특히 남자들 영혼의 짝 블랙계열 티 특히 니트랑 입으면 치트키임 근데 옷 품이 좀 커서 약간 슬림핏 원하는 사람한테는 조금 아쉬운 포인트,소프트 베이직 라운드 가디건 차콜 COOSCD020CHARCOAL,커스텀어클락,M,아우터,조금 큼,어두움,,,,"색, 핏, 품이, 색깔이","들, 면, 딱, 옷, 좋은, 티, 조금, 키, 않고, 입으면, 블랙, 커서, 니트, 특히, 남자","포인트, 딱 좋은",TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member3,불만 없음,,,83354008,4757410,,,,,품이 커서 아쉽다
G0156,0,member3,clear_non_complaint_rating5,5,5,심한 와이드 스타일은 아니고 일자핏에 좀 여유가 있는 스타일 바지 입니다. 사이즈표 참고해서 평소 사이즈 옷보다는 한치수 작게 주문했는데 다행히 약간 여유있으면서 잘맞았어요. 바지 기장도 적당하구요. 색상은 미디엄 블루지만 연청 느낌이라 마음에들어요.,와이드 데님 팬츠 [미디엄 블루],에이지오디,S,하의,정사이즈,화면과 비슷,,전혀 없음,,"색, 사이즈, 핏, 색상, 기장, 기장도","다, 잘, 들, 면, 수, 해서, 보다, 들어, 입니다, 옷, 했는데, 느낌, 타, 바지, 느낌이, 스타일, 평소, 주문했는데","들어요, 마음에",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member3,불만 없음,,,83125348,3467226,,,,,
G0157,1,ALL,clear_complaint_low_rating,2,2,아 아쉽네요 비쥬얼 만큼은 정말 듬직한데 착용 할 때 아무래도 전체적으로 젤리 같아서 안에 넣기가 정말 힘듭니다 그리고 걸들 때마다 앞 쪽이 살짝 들려서 (팔딱팔딱? 이라고 해야하나..) 이질감 들어서 2번 정도 사용하고 사용 중단 중입니다 ㅠ,울트라 라이트 젤 인솔 깔창,소프솔,39-41,신발,,,,,아쉽네요,,"다, 들, 같아, 으로, 딱, 때, 질, 할, 들어, 입니다, 전, 살, 정도, 착용, 살짝, 중, 하나, 사용, 할 때, 같아서, 들어서, 만큼, 전체적으로",착,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,member1,,,,63654306,1695875,,,,,
G0158,,member4,clear_complaint_low_rating,3,3,안에 누빔이 있어서 따뜻했어요 근데 보풀이 일어나서ㅠ아쉬워요,후드 크롭 더플 코트 자켓 점퍼_2COLOR,플레이스 스튜디오,IVORY · FREE,아우터,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,member4,,,,72337569,3655903,,,,,
G0159,0,member1,mixed_or_partial_rating4,4,4,허리가좀큰디 얇고이뻐요 핏이좋아요 허리가커요,원턱 와이드 스웨트 팬츠 [블랙],에이지오디,A.(논기모)_M,하의,정사이즈,화면과 비슷,,적당함,커요,"핏, 핏이, 허리, 얇고, 허리가","좋아, 이뻐요, 큰",좋아요,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,member1,,,,83178149,3223947,,,,,
G0160,0,member1,ambiguous_low_rating_topic_only,3,3,사이즈 자체는 딱 맞는데 신축성이 아예 없어서 움직일 때 굉장히 작게 느껴집니다 특히 엉덩이랑 허벅지가 꽉 껴요.. 입고 다닐 수는 있는데 상의를 기장이 좀 긴 걸 입고 활동적인 움직임이 없어야 가능합니다.. 핏은 진짜 예쁘긴 합니다,Semi Bootscut Slacks 102 BLACK,어반드레스,BLACK · S,하의,,,,,,"사이즈, 핏, 기장, 기장이, 신축성, 핏은","다, 수, 합니다, 딱, 때, 긴, 입고, 가능, 없어서, 있는데, 특히, 상의, 굉장히","다닐, 다닐 수, 입고 다닐",FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,member1,,,,60545531,3599530,,사이즈  자체는 딱 맞는데 신축성이 없어 굉장히 작게 느껴집니다 > 원단 문제,,,
G0161,0,member1,clear_complaint_low_rating,3,3,버클이 너무 커서 부담스러움. 벨트폭이 생각보다 두꺼움.,[2PACK] 벨트 택티컬 등산벨트 전술벨트,씨큐알,L · 블랙카키_KKH,패션소품/액세서리,,,,,너무 커서,,"다, 보다, 생각, 생각보다, 커서",,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,member1,,,,67259980,4167172,,,,,
G0162,,member4,clear_complaint_low_rating,3,3,편해요 단지 길이가 너무길어 제가 못입고 딸 줬어요 엄청 편하데요,와이드 밴딩 코튼 팬츠 [3color],무아무아,라이트그레이FREE,하의,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,member4,,,,82605441,3879810,,,,,
G0163,,member4,partial_complaint_in_rating5,5,5,181 85 정도입니다. 라운드가디건 이번에 각각 다른 회사 제품 으로 4개를 사봤습니다. 우선 울 함량이 높은 소재의 제품들이라 할인 기준 5~8만원 사이의 제품들 샀습니다. 그중 한곳은 반품 했고 3개 제품 구확 했습니다. 니티드 제품의 경우 넷중 가장 거칩니다. 넷 다 두께감이 완전 헤비 제품들은 아니지만 넷중 가장 두께감 느껴집니다. 그리고 소매 끝의 단추로 풀고 잠글수 있는 디테일 이쁩니다. 제가 작년에 니티드 니트 베스트 샀었는데 재질이 동일한듯 합니다. 그것도 만족했던터라 이번 가디건도 좋네요.,쉐기독 울 100% 라운드 가디건 BLACK,니티드,XL,아우터,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,member4,,,,79942678,3521135,,,,,
